image,score
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y1792.png,10.092894554138184
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y1920.png,10.077219009399414
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y2048.png,10.104249000549316
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y2176.png,9.964134216308594
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y2304.png,10.033220291137695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y2424.png,10.295275688171387
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y256.png,9.948492050170898
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y384.png,9.814255714416504
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x128_y512.png,9.902613639831543
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y0.png,10.080190658569336
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1152.png,10.331998825073242
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y128.png,9.858041763305664
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1280.png,10.345595359802246
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1408.png,10.371720314025879
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1536.png,10.270889282226562
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1664.png,10.17949104309082
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1792.png,10.165616989135742
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y1920.png,10.231945037841797
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y2048.png,10.169100761413574
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y2176.png,10.174717903137207
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y2304.png,10.194639205932617
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y2424.png,10.318717002868652
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y256.png,9.861946105957031
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y384.png,9.781878471374512
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0317_jpg.rf.58ece9525c7e421dab18df6c6f0b5366_x256_y512.png,9.920090675354004
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_000_x217_y1852.png,10.423660278320312
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_001_x130_y784.png,10.215860366821289
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_002_x78_y119.png,9.990007400512695
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_003_x19_y48.png,9.853460311889648
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_004_x44_y2364.png,10.272371292114258
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_005_x166_y2654.png,10.209930419921875
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_006_x128_y1764.png,10.471277236938477
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_007_x248_y2121.png,10.330852508544922
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_008_x161_y1580.png,10.375259399414062
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_009_x143_y2719.png,10.100749015808105
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_010_x71_y2372.png,10.305363655090332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_011_x171_y7.png,9.730775833129883
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_012_x100_y2493.png,10.287555694580078
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_013_x141_y97.png,9.8751220703125
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_014_x195_y2121.png,10.379319190979004
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_015_x216_y510.png,10.16438102722168
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_016_x22_y2510.png,10.204219818115234
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_017_x5_y1574.png,10.2186918258667
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_018_x20_y871.png,10.200872421264648
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_019_x103_y82.png,9.957138061523438
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_020_x1_y361.png,10.199712753295898
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_021_x2_y1950.png,10.239131927490234
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_022_x134_y1882.png,10.381743431091309
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_023_x65_y1789.png,10.414314270019531
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_024_x117_y2899.png,10.192273139953613
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_025_x206_y2852.png,10.097940444946289
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_026_x97_y1993.png,10.319513320922852
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_027_x243_y1891.png,10.397012710571289
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_028_x215_y2002.png,10.30933666229248
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_nor_029_x224_y392.png,10.132726669311523
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y0.png,9.926474571228027
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1024.png,10.238696098327637
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1152.png,10.189558982849121
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y128.png,10.09562873840332
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1280.png,10.193754196166992
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1408.png,10.242765426635742
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1536.png,10.203230857849121
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1664.png,10.174914360046387
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1792.png,10.196417808532715
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y1920.png,10.177946090698242
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2048.png,10.238567352294922
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2176.png,10.257894515991211
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2304.png,10.32447624206543
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2432.png,10.304235458374023
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y256.png,10.114161491394043
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2560.png,10.283413887023926
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2688.png,10.290751457214355
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2816.png,10.164584159851074
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y2908.png,10.185112953186035
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y384.png,10.175580978393555
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y512.png,10.18433952331543
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y640.png,10.195745468139648
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y768.png,10.192465782165527
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x0_y896.png,10.197000503540039
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y0.png,9.857305526733398
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y128.png,10.065178871154785
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y1664.png,10.45470905303955
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y1792.png,10.48082160949707
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y1920.png,10.296712875366211
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2048.png,10.335909843444824
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2176.png,10.34886360168457
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2304.png,10.288058280944824
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2432.png,10.253111839294434
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y256.png,10.105630874633789
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2560.png,10.226621627807617
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2688.png,10.16859245300293
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2816.png,10.209296226501465
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y2908.png,10.218042373657227
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y384.png,10.164056777954102
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y512.png,10.23022174835205
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y640.png,10.272680282592773
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y768.png,10.230621337890625
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x128_y896.png,10.283955574035645
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y0.png,9.722734451293945
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y128.png,10.028573989868164
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y1664.png,10.410341262817383
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y1792.png,10.390366554260254
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y1920.png,10.25401496887207
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2048.png,10.324044227600098
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2176.png,10.341131210327148
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2304.png,10.31822395324707
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2432.png,10.270596504211426
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y256.png,9.998716354370117
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2560.png,10.209518432617188
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2688.png,10.105737686157227
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2816.png,10.100712776184082
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y2908.png,10.103789329528809
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y384.png,10.060541152954102
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y512.png,10.097363471984863
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y640.png,10.120087623596191
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y768.png,10.106279373168945
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0325_jpg.rf.f0c78cf3b5571b4999d011844b566215_x256_y896.png,10.2147798538208
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_000_x217_y1079.png,10.379809379577637
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_001_x78_y69.png,10.017596244812012
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_002_x19_y28.png,10.04773235321045
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_003_x44_y1378.png,10.258456230163574
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_004_x166_y1547.png,10.100720405578613
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_005_x128_y1028.png,10.23442268371582
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_006_x248_y1236.png,10.403289794921875
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_007_x161_y921.png,10.257387161254883
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_008_x143_y1584.png,10.153756141662598
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_009_x71_y1382.png,10.308499336242676
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_010_x171_y4.png,10.06175708770752
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_011_x100_y1453.png,10.271158218383789
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_012_x141_y56.png,9.951284408569336
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_013_x195_y1236.png,10.274105072021484
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_014_x216_y297.png,10.048016548156738
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_015_x22_y1463.png,10.251569747924805
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_016_x5_y917.png,10.229715347290039
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_017_x123_y716.png,10.183507919311523
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_018_x103_y48.png,9.958791732788086
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_019_x2_y1136.png,10.268577575683594
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_020_x134_y1096.png,10.276639938354492
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_021_x65_y1043.png,10.238035202026367
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_022_x117_y1690.png,10.0988130569458
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_023_x206_y1662.png,10.280603408813477
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_024_x97_y1161.png,10.232843399047852
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_025_x243_y1102.png,10.355230331420898
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_026_x215_y1166.png,10.24620532989502
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_027_x224_y228.png,10.111089706420898
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_028_x148_y1222.png,10.327353477478027
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_nor_029_x216_y890.png,10.273249626159668
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y0.png,10.167169570922852
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1024.png,10.205775260925293
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1152.png,10.165190696716309
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y128.png,10.219228744506836
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1280.png,10.170698165893555
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1408.png,10.179597854614258
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1536.png,10.175820350646973
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1664.png,10.129303932189941
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y1695.png,10.093646049499512
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y768.png,10.243987083435059
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x0_y896.png,10.227785110473633
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y0.png,9.952214241027832
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1024.png,10.199830055236816
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1152.png,10.222807884216309
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y128.png,10.016995429992676
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1280.png,10.181962966918945
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1408.png,10.208224296569824
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1536.png,10.182066917419434
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1664.png,10.126986503601074
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y1695.png,10.138855934143066
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y768.png,10.151745796203613
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x128_y896.png,10.155783653259277
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y0.png,10.07239818572998
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1024.png,10.200017929077148
C:\Dev\KorailWheel\data\data_tiles\external_test\normal\images\L0529_jpg.rf.08854bd9f311d53948cacb71846c8d1e_x256_y1152.png,10.295392036437988
